,date,time,tweet,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail
158525,2011-04-22,00:06:43,VIDEO: Police seize 'Mafia football clubs'  http://bbc.in/eH7vb5,[],[],0,13,1,[],[],https://twitter.com/BBCWorld/status/61309942145093632,False,,0,
140458,2011-12-10,06:21:35,In pictures: #Russia protests against alleged election fraud  http://t.co/jNATlMCm #10Dec #10дек,['http://bbc.in/uOaJh0'],[],3,68,6,"['russia', '10dec', '10дек']",[],https://twitter.com/BBCWorld/status/145493362726805504,False,,0,
109482,2013-07-05,17:19:03,Are e-cigarettes being choked by regulation?  http://t.co/UyW0zaLFE2,['http://bbc.in/1a8dP6W'],[],15,71,15,[],[],https://twitter.com/BBCWorld/status/353291966399778816,False,,0,
209927,2009-01-14,08:10:49,Sudan's military admits it carried out a wave of bombings in Darfur on Tuesday targeting rebels not backing a ..  http://tinyurl.com/8b8kg9,[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/1118427839,False,,0,
48831,2017-09-01,19:35:29,Sentenced to death  https://t.co/FZKKiP99P2,['http://bbc.in/2vz5x9k'],[],31,70,129,[],[],https://twitter.com/BBCWorld/status/903793471378649088,False,,0,
42965,2018-01-03,17:42:07,Switzerland's Schindler?  https://t.co/5bIJG8CZzM,['http://bbc.in/2CRixrz'],[],15,98,208,[],[],https://twitter.com/BBCWorld/status/948716135465222150,False,,0,
103674,2013-11-25,03:48:47,PHOTO: Ukrainian police use tear gas in fresh clashes with pro-EU activists in central Kiev  http://t.co/Iw2IZr75Gc  http://t.co/630cwR5zlo,['http://bbc.in/1aSkRdL'],['https://pbs.twimg.com/media/BZ6UzCHCIAEFZbg.jpg'],5,127,42,[],[],https://twitter.com/BBCWorld/status/404924621876510720,False,,1,https://pbs.twimg.com/media/BZ6UzCHCIAEFZbg.jpg
95858,2014-06-25,10:00:30,"Bolivia congress clock altered to turn anti-clockwise ""to question established norms""  http://t.co/trNx1qbHxz  http://t.co/4EEL0yJADu",['http://bbc.in/1mo5XTn'],['https://pbs.twimg.com/media/Bq_NME8CEAIccjQ.jpg'],22,208,107,[],[],https://twitter.com/BBCWorld/status/481829293304315904,False,,1,https://pbs.twimg.com/media/Bq_NME8CEAIccjQ.jpg
120281,2012-10-09,12:56:54,Netanyahu calls early Israel poll  http://t.co/ddmecb1S,['http://bbc.in/SMBxwV'],[],1,16,3,[],[],https://twitter.com/BBCWorld/status/255743657439805440,False,,0,
179061,2010-06-26,20:31:07,"The world's largest economies should focus on maintaining growth to avoid recession, US officials tell the G20..  http://bit.ly/d5Ryae",[],[],0,12,2,[],[],https://twitter.com/BBCWorld/status/17133927173,False,,0,
100250,2014-02-20,02:54:34,Nigeria's central bank governor suspended after alleging that $20bn (£12bn) in oil revenue had gone missing  http://t.co/FdxwQv71cj,['http://bbc.in/1jSlYRi'],[],37,381,42,[],[],https://twitter.com/BBCWorld/status/436438720213176321,False,,0,
91214,2014-11-03,14:17:34,"#GhonchehGhavami, held in Iran for trying to watch men's volleyball match, starts 2nd hunger strike  http://t.co/wK3pMERpzH",['http://bbc.in/1wsszXM'],[],3,61,24,['ghonchehghavami'],[],https://twitter.com/BBCWorld/status/529381896908980224,False,,0,
1887,2021-03-03,05:18:31,Islamic State militants say they shot dead three women who worked for TV station in Afghanistan  https://t.co/LqMh3xQwt5,['https://bbc.in/3kJDRoz'],[],42,125,192,[],[],https://twitter.com/BBCWorld/status/1367086985538600967,False,,0,
95987,2014-06-21,05:45:05,Pro-Russian attacks continue despite #Ukraine president's truce declaration  http://t.co/Cdjfhcx1Wf,['http://bbc.in/1pvs4Zh'],[],17,66,26,['ukraine'],[],https://twitter.com/BBCWorld/status/480315464384806913,False,,0,
68644,2016-07-01,07:34:23,"""Shakespeare at its worst"" - European press on UK's Tory leadership contest  https://t.co/7u1Jigit9P  https://t.co/3W0IVvazlD",['http://bbc.in/29aDumH'],['https://pbs.twimg.com/media/CmSHdXcWAAAp08c.jpg'],10,117,101,[],[],https://twitter.com/BBCWorld/status/748872379284254720,False,,1,https://pbs.twimg.com/media/CmSHdXcWAAAp08c.jpg
208931,2009-02-05,09:51:26,"Snow causes major disruption in schools and on the roads, and forecasters warn more is on the way.  http://tinyurl.com/dyu7yw",[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/1180233987,False,,0,
211465,2008-12-07,18:30:43,"The US military responds to a threat of growing violence by the Afghan Taleban leader, saying militants will h..  http://tinyurl.com/5twvf7",[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/1044268652,False,,0,
130047,2012-04-24,11:28:28,This could kill Rangers - McCoist  http://t.co/7t9qxqO4,['http://bbc.in/IBMtoN'],[],1,9,1,[],[],https://twitter.com/BBCWorld/status/194840240928731136,False,,0,
164403,2011-02-03,06:27:18,US State Department condemns 'concerted' campaign to 'intimidate' international journalists in Cairo,[],[],0,50,3,[],[],https://twitter.com/BBCWorld/status/33154562911109120,False,,0,
63694,2016-11-11,08:40:10,Watch BBC's coverage of Remembrance Day in Canada at 10:45 am EST (3:45pm GMT) #lestweforget  https://t.co/RYqeSsQAM4  https://t.co/1vk2tPnOPT,['http://bbc.in/2g2GtzB'],['https://pbs.twimg.com/media/Cw_fszLWQAAxNwN.jpg'],3,134,324,['lestweforget'],[],https://twitter.com/BBCWorld/status/797101621947809793,False,,1,https://pbs.twimg.com/media/Cw_fszLWQAAxNwN.jpg
147363,2011-09-23,19:37:48,Turkey 'seizes Syria arms ship'  http://t.co/TgGSZdHb,['http://bbc.in/rle3K1'],[],2,40,2,[],[],https://twitter.com/BBCWorld/status/117412384741666816,False,,0,
85329,2015-03-31,19:53:48,.@amnesty condemns 'alarming rise' in 2014 death sentences around the world  http://t.co/rf5CBKOfkB  http://t.co/RHGpDelTic,['http://bbc.in/1G4pXW6'],['https://pbs.twimg.com/media/CBeIY23UgAAuH1E.jpg'],15,163,68,[],[],https://twitter.com/BBCWorld/status/583084816796643328,False,,1,https://pbs.twimg.com/media/CBeIY23UgAAuH1E.jpg
109879,2013-06-26,19:22:55,Tunisia frees three European feminists jailed for staging topless protest  http://t.co/ym9bnzqgFM,['http://bbc.in/11Ozw3k'],[],6,46,16,[],[],https://twitter.com/BBCWorld/status/350061649903894528,False,,0,
193640,2009-11-13,04:20:52,"Money invested in protecting nature can bring huge financial returns, according to a study backed by the UK an..  http://bit.ly/37cx6j",[],[],0,0,1,[],[],https://twitter.com/BBCWorld/status/5677043753,False,,0,
126312,2012-06-25,11:26:04,Trafficked women describe trauma  http://t.co/lefFUEB2,['http://bbc.in/LLNfRP'],[],2,44,10,[],[],https://twitter.com/BBCWorld/status/217307688172920832,False,,0,
150331,2011-08-13,10:05:54,Shell oil spill 'under control'  http://t.co/UKXjue4,['http://bbc.in/mW5xKq'],[],2,37,7,[],[],https://twitter.com/BBCWorld/status/102410558082527232,False,,0,
120772,2012-09-30,06:20:17,"Fatal Sunday school attack in Nairobi: ""We heard an explosion and people started running for their lives"" VIDEO  http://t.co/rmW22EiP",['http://bbc.in/PPb1yR'],[],5,82,2,[],[],https://twitter.com/BBCWorld/status/252382357791842304,False,,0,
37089,2018-05-13,21:35:54,Jerusalem embassy: US officials to attend opening ceremony  https://t.co/t0BDV7cJG0,['https://bbc.in/2rG3VGa'],[],47,59,162,[],[],https://twitter.com/BBCWorld/status/995870289979412480,False,,0,
160,2021-04-12,20:17:01,"""I miss my brother""  George Floyd's family testifies in court  https://t.co/1SRrf7EbpW",['https://bbc.in/2Qk28GA'],[],54,104,951,[],[],https://twitter.com/BBCWorld/status/1381793518096646152,False,,0,
40107,2018-03-04,07:17:10,Baby chimp rescued from poachers in Africa  https://t.co/MJbgUKpSWT,['http://bbc.in/2CYCYkq'],[],50,281,1511,[],[],https://twitter.com/BBCWorld/status/970302131046461442,False,,0,
182363,2010-05-05,12:21:44,US researchers say they are a step closer to understanding why some people appear to have natural protection a..  http://bit.ly/a0CdDS,[],[],0,5,2,[],[],https://twitter.com/BBCWorld/status/13440391645,False,,0,
36729,2018-05-22,15:11:21,What’s one question @TrevorNoah would ask Donald Trump? Watch the @TheDailyShow host on @BBCWorld’s New York Stories with @BBCJoePascal tonight at 20:30 ET  https://t.co/rtijcbupgw,[],[],66,667,2000,[],[],https://twitter.com/BBCWorld/status/999035008647081986,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/999034686629298176/pu/img/KXcfXVAcmW69Miv6.jpg
26079,2019-03-25,23:32:55,Australian gun laws: One Nation party 'sought NRA money' in US  https://t.co/PoDfPRZ8Pt,['https://bbc.in/2FCxbG5'],[],20,60,138,[],[],https://twitter.com/BBCWorld/status/1110414305361567744,False,,0,
180243,2010-06-08,06:31:29,Voters in 11 US states are choosing party candidates on Tuesday for the nation's mid-term general elections.  http://bit.ly/dyZdZT,[],[],0,5,1,[],[],https://twitter.com/BBCWorld/status/15702833263,False,,0,
99007,2014-03-24,10:48:26,"Turkish government's Twitter ban is a ""losing battle"", with users finding ways to defy it  http://t.co/yuRHdAgMl9",['http://bbc.in/1psEJc9'],[],30,312,117,[],[],https://twitter.com/BBCWorld/status/448139287574614017,False,,0,
168485,2010-11-29,10:29:41,DR Congo army 'worsens conflict'  http://bbc.in/hlhF3k,[],[],0,6,1,[],[],https://twitter.com/BBCWorld/status/9297961901101056,False,,0,
117613,2012-12-03,13:35:19,"US charges ""Big Four"" accountants over #China  http://t.co/CUWWsQ3R",['http://bbc.in/SHkVDB'],[],1,32,12,['china'],[],https://twitter.com/BBCWorld/status/275699757714927616,False,,0,
48270,2017-09-13,06:44:15,Egypt detains lawyer investigating enforced disappearances  https://t.co/stRKonbaFf,['http://bbc.in/2eV1NEy'],[],5,90,79,[],[],https://twitter.com/BBCWorld/status/907948038148300800,False,,0,
211294,2008-12-11,09:10:51,Legislation proposing a $14bn bail-out of the US car industry is expected to face a tough time when it reaches..  http://tinyurl.com/6k28gr,[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/1051485717,False,,0,
231547,2007-08-09,07:11:23,"Heavy rains extend the recent flood misery, with dozens of villages affected in India's western Gujarat state.  http://tinyurl.com/3yj4du",[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/196090252,False,,0,
172642,2010-09-11,17:49:14,Tam Tam time  http://bbc.in/9eItru,[],[],0,2,5,[],[],https://twitter.com/BBCWorld/status/24235740940,False,,0,
205801,2009-04-15,11:42:59,"The BBC Trust criticises an article by the BBC's Middle East Editor, Jeremy Bowen.  http://tinyurl.com/ccvbd6",[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/1526924389,False,,0,
182706,2010-04-29,09:22:12,An Afghan MP says Nato troops shot dead one of her relatives when they stormed her home in eastern Nangarhar p..  http://bit.ly/9GllYf,[],[],0,4,2,[],[],https://twitter.com/BBCWorld/status/13074215825,False,,0,
125049,2012-07-17,05:54:55,Knife found at child murder scene  http://t.co/Z3rJBug6,['http://bbc.in/Pc8kry'],[],0,9,2,[],[],https://twitter.com/BBCWorld/status/225196881561649152,False,,0,
128129,2012-05-28,17:10:31,Cremations on the rise in the US  http://t.co/g5Sf8GS6,['http://bbc.in/LZnXTN'],[],6,31,9,[],[],https://twitter.com/BBCWorld/status/207247511319089152,False,,0,
237775,2007-03-07,10:31:59,Chad will not allow the UN to send an advance mission to the country to prepare for deployment of peacekeepers.  http://tinyurl.com/3aqn3n,[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/5908562,False,,0,
57247,2017-03-09,10:45:46,US environment chief doubts climate science  https://t.co/S4PemKde6F,['http://bbc.in/2m41k3S'],[],56,108,115,[],[],https://twitter.com/BBCWorld/status/839894998715858945,False,,0,
156734,2011-05-17,10:41:32,Election setback for Berlusconi  http://bbc.in/kHors1,[],[],0,17,0,[],[],https://twitter.com/BBCWorld/status/70529395181371392,False,,0,
151917,2011-07-20,11:47:54,'No discussion' of Gaddafi's exit  http://bbc.in/r37vok,[],[],1,14,2,[],[],https://twitter.com/BBCWorld/status/93738916871536640,False,,0,
104403,2013-11-08,09:57:27,Watch @BBCSteveR in Moscow squat his way to a free Metro ride as part of fitness drive ahead of #Sochi2014  http://t.co/8MfTO6ppdi,['http://bbc.in/1bivO7c'],[],2,20,8,['sochi2014'],[],https://twitter.com/BBCWorld/status/398856804110987264,False,,0,
218952,2008-06-14,17:50:42,Nato admits a jail-break by hundreds of prisoners in the Afghan city of Kandahar was a success for the Taleban.  http://tinyurl.com/6jd6ua,[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/834940509,False,,0,
188712,2010-01-27,07:20:55,"President Yar'Adua should formally inform Nigeria's Senate he is sick, it says, meaning the vice-president wou..  http://bit.ly/ddDhVk",[],[],0,4,1,[],[],https://twitter.com/BBCWorld/status/8280524299,False,,0,
47843,2017-09-21,21:31:09,'Dress day' donations pour in after politician's criticism  https://t.co/EmVT3hsOrR,['http://bbc.in/2xkEJdc'],[],4,41,60,[],[],https://twitter.com/BBCWorld/status/911070336292147200,False,,0,
20984,2019-08-29,21:16:39,Biloela family deportation from Australia halted mid-air  https://t.co/Ti4tzZB3pa,['https://bbc.in/328kF9w'],[],12,44,155,[],[],https://twitter.com/BBCWorld/status/1167274907010514944,False,,0,
131568,2012-04-04,05:20:51,"TomTom issues ""fix"" for sat-nav bug  http://t.co/jkq17WW2",['http://bbc.in/HkiKlu'],[],1,12,5,[],[],https://twitter.com/BBCWorld/status/187499970985865217,False,,0,
59574,2017-01-26,19:01:45,World Bank loan scheme 'failing clean energy'  https://t.co/E29cXfZ0Bw,['http://bbc.in/2jDgVHl'],[],6,92,104,[],[],https://twitter.com/BBCWorld/status/824799526422769664,False,,0,
166080,2011-01-10,03:03:17,True Grit shoots Fockers off top  http://bbc.in/i4Noez,[],[],0,6,0,[],[],https://twitter.com/BBCWorld/status/24405912462565376,False,,0,
437,2021-04-05,22:20:07,North Korea to skip Tokyo Olympics over Covid-19 fears  https://t.co/d7FNPyF6pr,['https://bbc.in/3sYqOmA'],[],59,97,410,[],[],https://twitter.com/BBCWorld/status/1379287779360800773,False,,0,
36217,2018-06-04,05:58:25,Facebook protests NYT's privacy breach claim  https://t.co/EkHSrBRYrX,['https://bbc.in/2LjOjjD'],[],12,36,60,[],[],https://twitter.com/BBCWorld/status/1003606898615218176,False,,0,
161274,2011-03-14,12:27:50,Resident in Zuwarah west of  #Tripoli  say pro-#Gaddafi forces  have defeated rebels and fighting has ended reports Reuters,[],[],0,38,4,"['tripoli', 'gaddafi']",[],https://twitter.com/BBCWorld/status/47363320403079168,False,,0,
194976,2009-10-22,00:51:16,The Office of Fair Trading says it has found no evidence that ties between pub firms and landlords are harming..  http://bit.ly/262VAV,[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/5063815350,False,,0,
33747,2018-08-08,08:14:32,Migrant farmers strike in Italy after 16 road deaths  https://t.co/EKcOulxWEa,['https://bbc.in/2B3MhUT'],[],11,88,149,[],[],https://twitter.com/BBCWorld/status/1027196363673620480,False,,0,
169447,2010-11-13,19:19:59,OAS acts on Nicaragua border row  http://bbc.in/bpdbj5,[],[],0,7,1,[],[],https://twitter.com/BBCWorld/status/3633211015962624,False,,0,
87295,2015-02-11,10:23:20,New cricket helmet designed to boost safety after death of Phillip Hughes (via @joewilsonbbc)  http://t.co/tkHDbZLCPJ  http://t.co/U1eUQ85GVv,['http://bbc.in/1AYgqxD'],['https://pbs.twimg.com/media/B9lHZ2DIAAEMZmZ.jpg'],24,421,297,[],[],https://twitter.com/BBCWorld/status/565561737618137089,False,,1,https://pbs.twimg.com/media/B9lHZ2DIAAEMZmZ.jpg
46416,2017-10-22,18:35:41,Australia tightens security checks on airport staff  https://t.co/DohXc9tvWx,['http://bbc.in/2l9KNAb'],[],7,60,126,[],[],https://twitter.com/BBCWorld/status/922260200865845249,False,,0,
14417,2020-03-27,09:46:56,"Indian authorities in Punjab quarantine around 40,000 residents from 20 villages following Covid-19 outbreak linked to just one man    https://t.co/Cp3jnzwkVd",['https://bbc.in/2wxk2fO'],[],23,242,428,[],[],https://twitter.com/BBCWorld/status/1243565172922425345,False,,0,
5732,2020-11-21,17:57:32,The Indonesian meteorite which didn't sell for $1.8m  https://t.co/vloYgV3aRm,['https://bbc.in/3nMbt5K'],[],5,38,204,[],[],https://twitter.com/BBCWorld/status/1330314436352090113,False,,0,
40940,2018-02-14,05:50:17,Does 3D facial reconstruction show St Valentine's face?  https://t.co/ON6bq4RcPO,['http://bbc.in/2nYldwX'],[],4,24,65,[],[],https://twitter.com/BBCWorld/status/963757288426213378,False,,0,
120186,2012-10-11,02:11:06,"The story of #Malala Yousafzai, the schoolgirl who stood up to the Taliban:  http://t.co/JbIESrWY via @BBC_magazine",['http://www.bbc.co.uk/news/magazine-19899540'],[],10,367,67,['malala'],[],https://twitter.com/BBCWorld/status/256305912065687553,False,,0,
101521,2014-01-20,05:57:55,How's that for a career change? Violinist Vanessa Mae set to ski for Thailand at #Sochi2014 Winter Olympics  http://t.co/E4jAUmUKX6,['http://bbc.in/1dMPzXW'],[],9,118,55,['sochi2014'],[],https://twitter.com/BBCWorld/status/425250838723186688,False,,0,
203490,2009-06-04,02:22:01,Human rights groups criticise a top member of Guinea's military government who called for thieves to be burnt ..  http://tinyurl.com/q5jhva,[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/2027300925,False,,0,
143367,2011-11-13,09:17:46,Federer takes maiden Paris title  http://t.co/G8GwlNKa,['http://bbc.in/uUoq3r'],[],1,44,1,[],[],https://twitter.com/BBCWorld/status/135753227365908481,False,,0,
152007,2011-07-19,11:50:31,"We acted decisively, Brooks says  http://bbc.in/pOd6kJ",[],[],1,6,4,[],[],https://twitter.com/BBCWorld/status/93377189927591936,False,,0,
11937,2020-06-04,14:21:10,"Distance 🧍‍♂️❌🧍‍♀️  When someone coughs, they expel droplets   Research shows that most of those evaporate or fall to the ground within one metre  The WHO recommends one metre for social distancing, but other countries like the UK recommend two metres   https://t.co/4Cl84qljcx  https://t.co/gtWQHhygdZ",['http://bbc.in/CoronavirusSafety'],['https://pbs.twimg.com/media/EZsaxsmX0Aw3ZjG.jpg'],4,22,34,[],[],https://twitter.com/BBCWorld/status/1268638950299783169,False,,1,https://pbs.twimg.com/media/EZsaxsmX0Aw3ZjG.jpg
57586,2017-03-03,09:24:46,"Mosul: Suspected chemical weapons injure seven, says Red Cross  https://t.co/g3y1OqY1Xp",['http://bbc.in/2lmrfbK'],[],14,120,87,[],[],https://twitter.com/BBCWorld/status/837700287078989825,False,,0,
90488,2014-11-19,11:09:57,"India ""guru"" #Rampal arrested after deadly clashes involving his supporters  http://t.co/cOOGg2nTjn",['http://bbc.in/1vpY4U0'],[],3,38,17,['rampal'],[],https://twitter.com/BBCWorld/status/535132889370071040,False,,0,
77961,2015-10-02,22:00:13,VIDEO: 'He shot my best friend three times'  http://t.co/BUfbmcuTSI,['http://bbc.in/1YWsxoI'],[],14,40,38,[],[],https://twitter.com/BBCWorld/status/650158387376836609,False,,0,
2776,2021-02-13,05:32:29,Soldiers killed in Napoleon's 1812 retreat buried  https://t.co/ZJVItKWFiG,['https://bbc.in/3qjSwsu'],[],41,159,681,[],[],https://twitter.com/BBCWorld/status/1360567519887695879,False,,0,
111474,2013-05-16,10:03:43,"World leaders should end the ""cult of money"" &amp; do more for the poor, Pope Francis says  http://t.co/kZfYhQVPbj",['http://bbc.in/17zSotu'],[],30,115,30,[],[],https://twitter.com/BBCWorld/status/335063018922708993,False,,0,
234284,2007-06-03,11:40:28,"Russia may point missiles at Europe if the US goes ahead with its missile defence plans, President Vladimir Pu..  http://tinyurl.com/3ynbn5",[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/89481082,False,,0,
38123,2018-04-20,01:15:36,Comey memos detailing conversations of Trump meetings published  https://t.co/ioQgqDz3Fx,['https://bbc.in/2HgJaY0'],[],18,38,102,[],[],https://twitter.com/BBCWorld/status/987228272428769280,False,,0,
95234,2014-07-14,11:12:10,South Africa strike halts car makers  http://t.co/dyYvDagio1,['http://bbc.in/U4DIOj'],[],7,30,18,[],[],https://twitter.com/BBCWorld/status/488732701646917632,False,,0,
177865,2010-07-14,17:21:35,Manchester City completes the £24m capture of Spain international winger David Silva from Valencia.  http://bit.ly/ab65s0,[],[],0,13,0,[],[],https://twitter.com/BBCWorld/status/18556335147,False,,0,
192793,2009-11-26,08:21:09,"Inquests into the deaths of 52 people in the July 7 bombings are likely to begin next year, it has been announ..  http://bit.ly/6Agz6N",[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/6083745582,False,,0,
11558,2020-06-14,04:47:32,Donald Trump says he will not watch NFL and US Soccer if players kneel    https://t.co/oM4B3vmCOW,['http://bbc.in/3d0FHMj'],[],1340,395,2756,[],[],https://twitter.com/BBCWorld/status/1272118468331089922,False,,0,
226927,2007-12-02,21:30:22,The Congolese army sends troops to an eastern town captured by fighters loyal to renegade General Laurent Nkunda.  http://tinyurl.com/2m5ql9,[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/464344072,False,,0,
92172,2014-10-07,21:44:32,Prominent @WHO official warns that more #Ebola cases can be expected among medical staff  http://t.co/NhFhF5OcRA,['http://bbc.in/1oP8pAq'],[],9,123,35,['ebola'],[],https://twitter.com/BBCWorld/status/519694807279493121,False,,0,
184243,2010-04-05,06:21:05,Why are hotel star ratings really creeping up?  http://bit.ly/9iAAAr,[],[],0,4,5,[],[],https://twitter.com/BBCWorld/status/11638502420,False,,0,
113831,2013-03-13,03:56:09,PKK rebels release Turkish hostages held captive in northern Iraq for past two years  http://t.co/zkUpnMxqRV,['http://bbc.in/16remg5'],[],3,43,4,[],[],https://twitter.com/BBCWorld/status/311777695535087616,False,,0,
213751,2008-10-16,03:41:05,Chris Hoy leads Britain's Olympic and Paralympic athletes on a parade through London.  http://tinyurl.com/42p9nm,[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/962115267,False,,0,
54349,2017-05-10,05:47:49,Israeli news presenter gets tearful reporting own show's cancellation  https://t.co/wlk2kZokpC,['http://bbc.in/2r19Cxa'],[],15,48,105,[],[],https://twitter.com/BBCWorld/status/862272963021860865,False,,0,
123322,2012-08-11,09:44:34,IOC says South Korean footballer should not collect medal after displaying political slogan about disputed island  http://t.co/0dsuFi1j,['http://bbc.in/OaK4EU'],[],8,148,9,[],[],https://twitter.com/BBCWorld/status/234314373559099392,False,,0,
1750,2021-03-05,15:42:15,US condemns 'assault on Hong Kong democracy'  https://t.co/7pf40nU707,['https://bbc.in/3v91pZ0'],[],86,94,356,[],[],https://twitter.com/BBCWorld/status/1367968731931041792,False,,0,
32981,2018-09-02,17:53:00,Myanmar Rohingya: How a 'genocide' was investigated  https://t.co/R1JiEdS1RW,['https://bbc.in/2Pvvlca'],[],18,175,266,[],[],https://twitter.com/BBCWorld/status/1036401637668139013,False,,0,
36867,2018-05-18,16:21:45,How the Texas school shooting unfolded  https://t.co/KJb7zu6AVE,['https://bbc.in/2KAMNt7'],[],24,59,110,[],[],https://twitter.com/BBCWorld/status/997603171424849920,False,,0,
120079,2012-10-12,13:13:29,At least 110 people are injured in #Egypt's capital Cairo in the worst clashes since President #Mursi took office  http://t.co/kAqNw39e,['http://bbc.in/RD43fT'],[],3,70,6,"['egypt', 'mursi']",[],https://twitter.com/BBCWorld/status/256834995451211776,False,,0,
132970,2012-03-15,04:57:19,Egypt charges over football riot  http://t.co/FYdLPUQF,['http://bbc.in/AukEJf'],[],2,10,0,[],[],https://twitter.com/BBCWorld/status/180246292646203392,False,,0,
190453,2009-12-31,20:40:54,Researchers identify the genetic source of fatal tumours that are driving Tasmanian devils towards extinction.  http://bit.ly/6q95r5,[],[],0,5,2,[],[],https://twitter.com/BBCWorld/status/7257697974,False,,0,
47422,2017-09-30,23:42:57,Austrian ban on full-face veil in public places comes into force  https://t.co/zuLxG3nXs3,['http://bbc.in/2xGEvgD'],[],275,677,1622,[],[],https://twitter.com/BBCWorld/status/914364992912334849,False,,0,
176510,2010-07-29,04:41:34,Plans to cut down on the number of wheelie bins on England's streets are to be announced by Environment Secret..  http://bit.ly/a4tTGW,[],[],0,2,0,[],[],https://twitter.com/BBCWorld/status/19816290682,False,,0,
61911,2016-12-14,18:01:52,'No lessons learned'  https://t.co/Xb7o3lxKhi,['http://bbc.in/2hvcfFs'],[],32,415,366,[],[],https://twitter.com/BBCWorld/status/809201778931724288,False,,0,
70073,2016-05-20,03:56:10,"#ParisAttacks suspect Salah Abdeslam refuses to speak to judges, ending questioning session  https://t.co/t05BDPMlED  https://t.co/kxUqQV7C2k",['http://bbc.in/1To2dyu'],['https://pbs.twimg.com/media/Ci5CJQpUoAAYBn5.jpg'],24,91,56,['parisattacks'],[],https://twitter.com/BBCWorld/status/733597173762297856,False,,1,https://pbs.twimg.com/media/Ci5CJQpUoAAYBn5.jpg
220924,2008-04-29,03:20:39,"Sven-Goran Eriksson will not be Manchester City's manager next season, BBC Sport understands.  http://tinyurl.com/6nfk97",[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/799382766,False,,0,
138958,2011-12-26,04:20:06,"#Pope ""deeply saddened"" by attacks on worshippers in #Nigeria, calls on violence to stop  http://t.co/OcC3uFRP",['http://bbc.in/tX4Nqx'],[],3,59,3,"['pope', 'nigeria']",[],https://twitter.com/BBCWorld/status/151260996726554624,False,,0,
119419,2012-10-24,17:31:11,'Benghazi suspect' dies in Cairo  http://t.co/hl4NOzgo,['http://bbc.in/Sv36qv'],[],3,44,13,[],[],https://twitter.com/BBCWorld/status/261248504167542786,False,,0,
45798,2017-11-03,10:17:24,Surrogate mother of 'twins' finds one is hers  https://t.co/9qOok8Xf3e,['http://bbc.in/2zbQUd2'],[],27,99,190,[],[],https://twitter.com/BBCWorld/status/926483459408908288,False,,0,
38645,2018-04-07,19:04:19,"'I paid $90,000 to free my family from IS'  https://t.co/XKajz1q8zV",['https://bbc.in/2JtI39c'],[],18,83,165,[],[],https://twitter.com/BBCWorld/status/982786182319919105,False,,0,
71910,2016-03-27,04:33:21,Media network Al Jazeera announces loss of 500 jobs worldwide   https://t.co/Q2w4eLrCBk  https://t.co/lbCPiLT6pX,['http://bbc.in/25qHthS'],['https://pbs.twimg.com/media/CejFZqIWIAEdqRt.jpg'],15,185,120,[],[],https://twitter.com/BBCWorld/status/714037586017263616,False,,1,https://pbs.twimg.com/media/CejFZqIWIAEdqRt.jpg
29199,2018-12-19,10:54:14,Nevada makes history with first female-majority legislature  https://t.co/Dxwko94vap,['https://bbc.in/2Ex0bPg'],[],16,121,407,[],[],https://twitter.com/BBCWorld/status/1075449240443371522,False,,0,
85664,2015-03-24,04:33:04,"European politics has become fascinatingly unpredictable, @BBCChrisMorris says  http://t.co/hOYNgQGAlN",['http://bbc.in/1xtRJbG'],[],9,36,26,[],[],https://twitter.com/BBCWorld/status/580316392022515712,False,,0,
179950,2010-06-13,01:51:06,Three people are injured in explosion - thought to be caused by gas - at a housing complex for the elderly in ..  http://bit.ly/a0HDRg,[],[],0,7,1,[],[],https://twitter.com/BBCWorld/status/16060201576,False,,0,
215196,2008-09-11,22:23:21,A parliamentary session to re-elect Samak Sundaravej as Thai prime minister is delayed for lack of a quorum.  http://tinyurl.com/3m3l97,[],[],0,0,0,[],[],https://twitter.com/BBCWorld/status/918529012,False,,0,
65171,2016-10-08,21:47:27,Jungle migrant camp: Faith leaders urge Calais child action  https://t.co/0S7DGNcH8e,['http://bbc.in/2dVKuk1'],[],14,57,95,[],[],https://twitter.com/BBCWorld/status/784963458768986114,False,,0,
