,date,time,tweet,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail
91881,2019-05-26,20:31:02,"Plastic straws, stirrers and cotton buds will be banned in England from April 2020 as part of plans designed to reduce plastic waste  https://t.co/7tCvbM9jNK",['https://cnn.it/2EzByke'],[],80,570,2398,[],[],https://twitter.com/CNN/status/1132836579926528001,False,,0,
135163,2018-08-04,16:47:17,"Police in downtown Portland ordered protesters to disperse and leave a location where they saw people throwing projectiles, including rocks and bottles  https://t.co/3BzjVqaCfz",['https://cnn.it/2OIzxpj'],[],89,118,251,[],[],https://twitter.com/CNN/status/1025875850661699584,False,,0,
120049,2018-11-19,20:46:07,"A dark matter hurricane is headed our way | By Don Lincoln, a senior scientist at Fermi National Accelerator Laboratory, via @CNNOpinion  https://t.co/d1FZQwnu1X  https://t.co/8KzMU02byZ",['https://cnn.it/2QWqOk5'],['https://pbs.twimg.com/media/DsarKIOXgAAJRRW.jpg'],86,165,336,[],[],https://twitter.com/CNN/status/1064726555316895744,False,,1,https://pbs.twimg.com/media/DsarKIOXgAAJRRW.jpg
147534,2018-05-09,19:13:20,"“Absolutely unprecedented in the history of the Environmental Protection Agency.“ That’s how a former senior EPA official is describing the conduct of current administrator, Scott Pruitt, who is the subject of 11 separate investigations  https://t.co/9hTYjU4PaB  https://t.co/KobAi6iZ9C",['https://cnn.it/2I5CpN6'],[],43,153,342,[],[],https://twitter.com/CNN/status/994384863288479749,False,,1,https://pbs.twimg.com/amplify_video_thumb/994278679134912512/img/LCEnv0wqs3C6hUb5.jpg
238233,2016-05-29,09:14:07,@overatx may we have permission to feature your video? Verify here:  https://t.co/RxM2oztrj8,['https://capture.com/request/bbccd0m'],[],1,2,4,[],[],https://twitter.com/CNN/status/736938678614904833,False,,0,
225362,2016-10-08,00:01:19,Here's a view of Hurricane #Matthew from space  https://t.co/UwJHnrUF6m  https://t.co/vZw696Kbb4,['http://cnn.it/2dyHxce'],[],16,373,452,['matthew'],[],https://twitter.com/CNN/status/784634762162036736,False,,1,https://pbs.twimg.com/amplify_video_thumb/784634683271372800/img/vFLKHzXYLGeQRsCz.jpg
63227,2019-11-18,21:58:12,"President Trump's reelection campaign ran more than 6,000 Facebook ads mentioning impeachment during the first week of public hearings in the inquiry, according to an analysis of ad data  https://t.co/eWLUikkqI0",['https://cnn.it/2O3gwQd'],[],31,57,73,[],[],https://twitter.com/CNN/status/1196653880760832000,False,,0,
137551,2018-07-19,18:04:45,"The NYPD will immediately begin the disciplinary process regarding two officers involved in the Eric Garner case, city and law enforcement officials confirmed to CNN  https://t.co/j4Dk4F8m63",['https://cnn.it/2zUZbnl'],[],19,70,196,[],[],https://twitter.com/CNN/status/1020097139656019970,False,,0,
152582,2018-04-03,21:46:05,"President Trump said he wants to involve the military with guarding the US southern border, but some lawmakers in Congress are arguing it shouldn't be part of their job description  https://t.co/u2XowBOt1k  https://t.co/W4LzLPUIub",['https://cnn.it/2q4F9Pj'],['https://pbs.twimg.com/media/DZ6NfMUWkAIu7W0.jpg'],206,106,338,[],[],https://twitter.com/CNN/status/981377337768972288,False,,1,https://pbs.twimg.com/media/DZ6NfMUWkAIu7W0.jpg
268230,2013-12-09,10:34:10,Murder or self-defense? Montana bride Jordan Linn Graham goes on trial for her husband's fatal fall from a cliff:  http://t.co/ajT73r8rdQ,['http://cnn.it/IMasGq'],[],15,53,29,[],[],https://twitter.com/CNN/status/410100069115785216,False,,0,
284414,2009-09-08,10:20:06,"RT @CNNPolitics: CNN.com/Live will have a roundtable discussion after the president’s speech with @PunditMom, @ScrappleFace and @SteveKrak",[],[],0,0,10,[],[],https://twitter.com/CNN/status/3843018693,False,,0,
288752,2009-01-17,17:47:24,FDA: Hold off eating peanut butter products  http://tinyurl.com/824rvx,[],[],0,0,2,[],[],https://twitter.com/CNN/status/1127226710,False,,0,
252734,2015-11-18,14:19:34,Honduran police detain 5 Syrians over fake passports  https://t.co/2rpTh9dzmt  https://t.co/VHbkQkvFt3,['http://cnn.it/1QuW7Pp'],['https://pbs.twimg.com/media/CUH6oPzXAAAfK-j.jpg'],50,594,503,[],[],https://twitter.com/CNN/status/667089789288587264,False,,1,https://pbs.twimg.com/media/CUH6oPzXAAAfK-j.jpg
166293,2017-12-28,07:44:42,An LA-to-Tokyo flight turned around after 8 hours because of a passenger who wasn't supposed to be on board.  How exactly does a passenger get on the wrong flight and go unnoticed for hours?  https://t.co/b6XGf90azh,['http://cnn.it/2lcMdrr'],[],74,120,343,[],[],https://twitter.com/CNN/status/946391464866656256,False,,0,
33120,2020-06-09,12:07:50,"""We can't turn away. We must not turn away. We cannot leave this moment thinking we can once again turn away from racism that stings at our very soul,” former Vice President Joe Biden said while speaking via video at George Floyd’s funeral.  https://t.co/f1JMp3QfIF  https://t.co/2QBBiTnv87",['https://cnn.it/30pbcwV'],[],235,335,1205,[],[],https://twitter.com/CNN/status/1270417335162220544,False,,1,https://pbs.twimg.com/amplify_video_thumb/1270413515996696577/img/ccbwwZmQea6H6pVV.jpg
65751,2019-11-02,20:31:04,"McDonald's is celebrating its 40th anniversary of the first Happy Meal by re-releasing some of its most popular toys over the past four decades, including Ty Beanie Babies' Patti the Platypus and the Tamagotchi  https://t.co/BrV2L4gZqR  https://t.co/LPJKKUreb3",['https://cnn.it/2C5ocuf'],[],53,163,710,[],[],https://twitter.com/CNN/status/1190818649130622976,False,,1,https://pbs.twimg.com/media/EIajPmzWkAEwlUZ.jpg
54070,2020-01-21,02:05:39,The National Institutes of Health is working on a vaccine against the new virus that has infected hundreds and killed four in Asia  https://t.co/o57dEbsfzb,['https://cnn.it/2sIMtoW'],[],44,127,234,[],[],https://twitter.com/CNN/status/1219546586847629312,False,,0,
10306,2020-12-16,21:20:25,"""Being governor is a hands-on job, making decisions every day that affect your constituents' lives. At least when it comes to coronavirus, people think Democratic governors have shone,"" writes @CillizzaCNN | Analysis  https://t.co/gMP47EDUfQ",['https://cnn.it/34BYyMD'],[],57,29,242,[],[],https://twitter.com/CNN/status/1339425189361295360,False,,0,
38596,2020-04-30,14:49:00,"Billionaire Mark Cuban thinks the way to fix the battered US economy is to do it ""bottom up"" instead of ""top down.""  https://t.co/j4Foa2tQT3",['https://cnn.it/2xmCVCm'],[],249,745,4292,[],[],https://twitter.com/CNN/status/1255962380678332419,False,,0,
280764,2010-05-08,07:22:01,RT @cnnbrk: Doctors successfully remove growth from lung of Spain's King Juan Carlos.  http://on.cnn.com/bwq4Bg,[],[],0,17,1,[],[],https://twitter.com/CNN/status/13607775805,False,,0,
237080,2016-06-13,12:31:43,Donald Trump speaks live on the Orlando nightclub attack. Watch live on @CNNgo  https://t.co/mXOto0dhhF  https://t.co/9irZIDSWDm,['http://cnn.it/235pOKp'],['https://pbs.twimg.com/media/Ck2e1VTUYAAmlkB.jpg'],98,110,222,[],[],https://twitter.com/CNN/status/742424223130456065,False,,1,https://pbs.twimg.com/media/Ck2e1VTUYAAmlkB.jpg
192237,2017-06-18,12:49:27,"Shots have been fired at a tourist resort near Mali's capital, UN Mission to the country reports  https://t.co/b99uj3wQIW",['http://cnn.it/2sM9Bku'],[],40,248,288,[],[],https://twitter.com/CNN/status/876512199208038405,False,,0,
107669,2019-02-14,08:43:54,"A year after the school massacre, Parkland survivors vow to keep pushing for gun control  https://t.co/xOfJDDOs0W  https://t.co/JZJ5D2fWUL",['https://cnn.it/2EaqpX9'],['https://pbs.twimg.com/media/DzYILTlXQAQwYKu.jpg'],73,140,705,[],[],https://twitter.com/CNN/status/1096072551304962048,False,,1,https://pbs.twimg.com/media/DzYILTlXQAQwYKu.jpg
273688,2012-06-02,11:37:04,"Before #JubileeCNN tomorrow, @MaxFosterCNN on royals involved:  http://t.co/agOUaCaw &amp; @ZainVerjeeCNN on the flotilla:  http://t.co/PgzMmR2U","['http://on.cnn.com/L95CRg', 'http://on.cnn.com/L95HEx']",[],3,38,10,['jubileecnn'],[],https://twitter.com/CNN/status/208975534913359873,False,,0,
128620,2018-09-20,09:10:07,Credit freezes are now free. Here's why you might want one:  https://t.co/UYluLcAEfx  https://t.co/UYvJreDOJt,['https://cnn.it/2DepMh1'],['https://pbs.twimg.com/media/Dni-u-9WwAYfw6Y.jpg'],10,34,86,[],[],https://twitter.com/CNN/status/1042793029915103232,False,,1,https://pbs.twimg.com/media/Dni-u-9WwAYfw6Y.jpg
254124,2015-10-19,17:10:46,'Gilmore Girls' revival series reportedly in the works at @Netflix  https://t.co/nIkH3zCads  https://t.co/5I6oQLVQmx,['http://cnn.it/1LkYakI'],['https://pbs.twimg.com/media/CRt0Yy1WIAETnxk.jpg'],76,1045,1215,[],[],https://twitter.com/CNN/status/656246140116074500,False,,1,https://pbs.twimg.com/media/CRt0Yy1WIAETnxk.jpg
268971,2013-10-13,13:44:03,"Tune into @camanpour special at 7pm tonight on Malala Yousafzai, The Bravest Girl in the World.  #BravestGirl   http://t.co/reqC6ihfEK",['http://on.cnn.com/19zkEvV'],[],10,113,39,['bravestgirl'],[],https://twitter.com/CNN/status/389476646987657216,False,,0,
30635,2020-06-27,02:46:00,"Ben Jealous, former NAACP president, says President Trump is “acting like he’s a sheriff of Washington when he’s the President of the United States and we need him to lead on this pandemic and he’s not doing it.”  https://t.co/p9y2yXQgMs",[],[],151,113,680,[],[],https://twitter.com/CNN/status/1276798925392003072,False,,1,https://pbs.twimg.com/amplify_video_thumb/1276676642040164357/img/yfx6trnHWhK2nLLN.jpg
251387,2015-12-11,00:51:01,New Zealanders have chosen a flag that could replace their current standard:  https://t.co/T5Ih4fEXdV #nzflag  https://t.co/WVafnMX6K4,['http://cnn.it/1M6BUI8'],['https://pbs.twimg.com/media/CV7eIeoWwAIuwsH.jpg'],28,321,403,['nzflag'],[],https://twitter.com/CNN/status/675221231503867904,False,,1,https://pbs.twimg.com/media/CV7eIeoWwAIuwsH.jpg
79131,2019-08-11,14:00:07,A Maryland baby taken off life support wasn't expected to survive. Now she's approaching her first birthday.  https://t.co/c4rgmewCkm,['https://cnn.it/31yPN1H'],[],84,416,5126,[],[],https://twitter.com/CNN/status/1160642070664626177,False,,0,
128670,2018-09-20,01:11:03,Meet the Puerto Rican sisterhood reinventing the island's future after Hurricane Maria  https://t.co/WO7lOlSMai  https://t.co/DT0RQvmcmd,['https://cnn.it/2DcRCdx'],['https://pbs.twimg.com/media/DnhRFigUYAEHZ-0.jpg'],5,49,223,[],[],https://twitter.com/CNN/status/1042672472234057729,False,,1,https://pbs.twimg.com/media/DnhRFigUYAEHZ-0.jpg
289405,2008-12-13,23:48:12,Immigrant dead in apparent hate crime  http://tinyurl.com/56d7jt,[],[],0,0,0,[],[],https://twitter.com/CNN/status/1056479120,False,,0,
244697,2016-03-01,21:20:20,BREAKING: CNN projects @marcorubio will win the Minnesota Republican caucuses  https://t.co/eSMG0Km6iD #SuperTuesday  https://t.co/U9th8BWYns,['http://cnn.it/1QK4uSj'],['https://pbs.twimg.com/media/CchAMTCWEAA-b6A.jpg'],72,389,814,['supertuesday'],[],https://twitter.com/CNN/status/704884017913536513,False,,1,https://pbs.twimg.com/media/CchAMTCWEAA-b6A.jpg
184981,2017-08-09,17:49:05,"Tiger Woods, who was arrested on Memorial Day, has entered a DUI first-offender program  https://t.co/ZI7msJjVi0  https://t.co/mQnFaKds4f",['http://cnn.it/2vnZpO0'],['https://pbs.twimg.com/media/DG02cvWVoAAzlgv.jpg'],35,47,123,[],[],https://twitter.com/CNN/status/895431770673471489,False,,1,https://pbs.twimg.com/media/DG02cvWVoAAzlgv.jpg
110086,2019-01-29,12:00:15,Director of National Intelligence Dan Coats warns the 2020 election will be another target for Russia and other foreign countries that are likely to use new tactics to target US elections  https://t.co/vyT29EdZoX  https://t.co/SXngcsssS1,['https://cnn.it/2DIJWOt'],['https://pbs.twimg.com/media/DyGbrfWX4AAY1Vs.jpg'],96,152,412,[],[],https://twitter.com/CNN/status/1090323758127161346,False,,1,https://pbs.twimg.com/media/DyGbrfWX4AAY1Vs.jpg
186268,2017-07-31,12:17:42,How Donald Trump took the White House after polls and pundits got it wrong. Fareed Zakaria explores at 10p ET  https://t.co/rmNGb1iUJt  https://t.co/yq4uKFMUnk,['http://cnn.it/2vm6ukY'],['https://pbs.twimg.com/media/DGFUS12VwAEvWqX.jpg'],371,98,224,[],[],https://twitter.com/CNN/status/892086887246168064,False,,1,https://pbs.twimg.com/media/DGFUS12VwAEvWqX.jpg
8932,2021-01-01,01:01:04,"This past year has been a tough one no matter where you live in the world, but discoveries beyond our planet and dazzling images of the cosmos provided a bright spot in 2020  https://t.co/rbJZmMkS2g",['https://cnn.it/34WFb0z'],[],25,103,606,[],[],https://twitter.com/CNN/status/1344916535392022531,False,,0,
17606,2020-10-06,06:17:05,"A California college student says she was told by her professor she could not breastfeed her baby during an online class, prompting an apology from the instructor after she raised concerns to the school.  https://t.co/797p9T71k9",['https://cnn.it/33xccQN'],[],363,173,1268,[],[],https://twitter.com/CNN/status/1313453220228890632,False,,0,
25856,2020-07-30,21:51:00,"""What in the world is this man thinking about? ... We've had world wars, we have never postponed an election. This President is off in 'Never Never Land' someplace."" @WhipClyburn reacts to President Trump suggesting the 2020 election should be postponed.  https://t.co/9NzuuFthSU  https://t.co/mJopaf2Zc2",['http://cnn.it/39LBnki'],[],94,129,568,[],[],https://twitter.com/CNN/status/1289045873687764992,False,,1,https://pbs.twimg.com/media/EeNtRU3X0AE9QG9.jpg
98203,2019-04-17,05:02:09,"“Three solid days of severe weather in a row and today starts day number one,” @chadmyerscnn says  Another round of tornadoes, damaging winds and hail is expected to start today, unfolding across about 1,400 miles, including the areas battered last weekend  https://t.co/7yVyNUGF5a  https://t.co/9Dx6gB9olz",['https://cnn.it/2Un129F'],[],10,23,37,[],[],https://twitter.com/CNN/status/1118469690962190336,False,,1,https://pbs.twimg.com/media/D4WZ2qZWwAAfnDr.jpg
103188,2019-03-15,00:19:04,Police in the New Zealand city of Christchurch say that there are multiple fatalities after shootings in two mosques in the city center.  Four people are in custody -- three men and one woman -- but police are unsure if there are any other suspects  https://t.co/bEhojHE1kV,['https://cnn.it/2F67Wdy'],[],88,218,285,[],[],https://twitter.com/CNN/status/1106439653836640256,False,,0,
148764,2018-04-30,20:15:06,New York Times obtains questions that special counsel Robert Mueller wants to ask President Trump  https://t.co/xAnEtQfqxx  https://t.co/LPJptIOJWp,['https://cnn.it/2rb3Ydw'],['https://pbs.twimg.com/media/DcE7lu5WAAAmhqy.jpg'],203,94,289,[],[],https://twitter.com/CNN/status/991138914550386695,False,,1,https://pbs.twimg.com/media/DcE7lu5WAAAmhqy.jpg
67166,2019-10-24,02:57:59,"The trans fats still hidden in many foods increased the risk of Alzheimer's and other types of dementia by up to 75%, according to a long-term study  https://t.co/Vutr9w1zVd",['https://cnn.it/2WfraWn'],[],19,79,159,[],[],https://twitter.com/CNN/status/1187292138117173248,False,,0,
54170,2020-01-20,15:20:09,"Actor Jason Momoa, best known for his roles in ""Game of Thrones"" and ""Aquaman,"" took a break from shooting his new Netflix thriller to bring smiles to patients' faces at UPMC Children's Hospital of Pittsburgh  https://t.co/MTaxitrDFc",['https://cnn.it/367QLnn'],[],22,134,1723,[],[],https://twitter.com/CNN/status/1219384141374017537,False,,0,
270935,2013-04-17,07:46:01,Beware bogus Boston Marathon charity websites (from @CNNMoney):  http://t.co/QZdHE8MDLb,['http://on.cnn.com/15fkrxb'],[],34,393,24,[],[],https://twitter.com/CNN/status/324519118223065088,False,,0,
270834,2013-04-24,08:50:30,Death toll from China's bird flu outbreak now at 22 people:  http://t.co/nCuXW40NAP,['http://on.cnn.com/144gTho'],[],28,209,32,[],[],https://twitter.com/CNN/status/327072060671148032,False,,0,
271602,2013-02-08,00:31:14,"Ex-cop eludes police,  vows 'unconventional warfare.'   http://t.co/frRtMoTH",['http://on.cnn.com/YcQo0S'],[],24,131,28,[],[],https://twitter.com/CNN/status/299782426849312769,False,,0,
207091,2017-03-01,13:15:02,Will we be able to cryogenically freeze organs one day? A new technology could make more transplants possible  https://t.co/tVj4YrjtxR  https://t.co/V81MVaTf2v,['http://cnn.it/2lskIaE'],['https://pbs.twimg.com/media/C529femUYAA1o2K.jpg'],13,67,118,[],[],https://twitter.com/CNN/status/837033456735563777,False,,1,https://pbs.twimg.com/media/C529femUYAA1o2K.jpg
59037,2019-12-17,12:27:16,"A group of conservative political insiders opposed to President Trump have launched a PAC in an effort to thwart his 2020 reelection chances and prevent his congressional ""enablers"" from winning reelection  https://t.co/4VY5P1cvXO",['https://cnn.it/2r5Ut2A'],[],90,165,893,[],[],https://twitter.com/CNN/status/1207019447510323200,False,,0,
79365,2019-08-09,16:27:56,"This Turkish woman owns over 3,000 coffee cups  https://t.co/0zLcfekUuO  https://t.co/urSKlJ6EVD",['https://cnn.it/2yMvZLU'],[],30,59,227,[],[],https://twitter.com/CNN/status/1159954491015348225,False,,1,https://pbs.twimg.com/amplify_video_thumb/1159954224224047104/img/bDpdoN7KoF6RYElQ.jpg
293769,2008-05-13,04:47:19,Police stop U.S. ambassador to Zimbabwe  http://tinyurl.com/3f8qyj,[],[],0,0,0,[],[],https://twitter.com/CNN/status/810084695,False,,0,
82540,2019-07-22,09:52:55,"As temperatures have risen across the US, zoos have had to get creative in keeping their animals safe under the extreme conditions. Elephant showers, wolf pool parties and frozen watermelons are just some of the ideas zookeepers thought up.  https://t.co/QvAjZikCEi",['https://cnn.it/32KLq4T'],[],22,68,330,[],[],https://twitter.com/CNN/status/1153332100893958144,False,,0,
49926,2020-02-14,05:03:13,"With the Nevada Democratic caucuses only a week away, both caucus workers and presidential campaigns are worried about the lack of detail the state party is providing about how the results reporting process will work.  https://t.co/bgcg5NhaqU",['https://cnn.it/320YJOY'],[],18,23,64,[],[],https://twitter.com/CNN/status/1228288581862641665,False,,0,
122340,2018-11-04,15:15:03,How a rap video could become the fault line of Thailand's long-awaited elections  https://t.co/LruoWa014p  https://t.co/SXJF8VSaAK,['https://cnn.it/2QoY03y'],['https://pbs.twimg.com/media/DrMPidVXgAIYD3h.jpg'],11,20,58,[],[],https://twitter.com/CNN/status/1059207424232603650,False,,1,https://pbs.twimg.com/media/DrMPidVXgAIYD3h.jpg
225227,2016-10-09,13:22:01,The countdown begins... #election  https://t.co/BClrgIlEsT,[],['https://pbs.twimg.com/tweet_video_thumb/CuWWAo-WIAAk0sX.jpg'],32,201,298,['election'],[],https://twitter.com/CNN/status/785198653354934272,False,,1,https://pbs.twimg.com/tweet_video_thumb/CuWWAo-WIAAk0sX.jpg
211360,2017-01-28,07:49:42,"Author tells @smerconish that 1 in 5 campus rape figure is ""absolutely false"" says real number is ""maybe 1 in 100""  https://t.co/PmJ2V2UMcX",['http://snpy.tv/2k3hWt2'],[],108,88,167,[],[],https://twitter.com/CNN/status/825355174671552513,False,,0,
145196,2018-05-25,05:30:08,"During a routine traffic stop, Nebraska State Patrol found nearly 120 pounds of the drug fentanyl — enough to kill about 26 million people  https://t.co/X54TG1nGSQ  https://t.co/1mdkHKLoSN",['https://cnn.it/2ILZJQA'],['https://pbs.twimg.com/media/DeCgyI4XUAA5JAM.jpg'],45,190,307,[],[],https://twitter.com/CNN/status/999975903177437184,False,,1,https://pbs.twimg.com/media/DeCgyI4XUAA5JAM.jpg
131929,2018-08-28,00:01:54,"When reporters repeatedly asked President Trump if he had any comments about John McCain after the senator's death, Trump responded with silence. Later, Trump issued a statement of praise for McCain.  https://t.co/baqO7YVbXI  https://t.co/YG2jZTPYW1",['https://cnn.it/2PHeJyZ'],[],665,398,835,[],[],https://twitter.com/CNN/status/1034320145328553985,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1034319937504825345/pu/img/Egvb6JXTQ3pWOmRs.jpg
18409,2020-09-28,14:31:08,Detroit police are asking for the public's help in identifying a potential suspect in a homicide that occurred outside a popular haunted house  https://t.co/fQEWwSTbfi,['https://cnn.it/3n2defe'],[],53,87,203,[],[],https://twitter.com/CNN/status/1310678448487239681,False,,0,
180583,2017-09-11,12:51:49,No other state gets hit by hurricanes as often as Florida  https://t.co/gBE3cGMDgu  https://t.co/SfEeRVjtSo,['http://cnn.it/2gYFyC1'],['https://pbs.twimg.com/media/DJdu4EIWsAEz0Xz.jpg'],139,377,528,[],[],https://twitter.com/CNN/status/907315761877839872,False,,1,https://pbs.twimg.com/media/DJdu4EIWsAEz0Xz.jpg
184700,2017-08-11,16:45:04,"Anthony Scaramucci -- the short-term White House communications director -- gets scorched by ""Weekend Update""  https://t.co/BFVSbzYaRu  https://t.co/JimUffsdSH",['http://cnn.it/2fyYbLO'],['https://pbs.twimg.com/media/DG-6-pWWAAE0wFo.jpg'],31,49,210,[],[],https://twitter.com/CNN/status/896140438586785793,False,,1,https://pbs.twimg.com/media/DG-6-pWWAAE0wFo.jpg
163882,2018-01-15,23:54:02,"A Venezuelan police pilot accused of stealing a helicopter and using it to attack government buildings in Caracas was killed by police, source says  https://t.co/NR342oREnz",['http://cnn.it/2EL8R1e'],[],30,111,117,[],[],https://twitter.com/CNN/status/953158384206872576,False,,0,
233570,2016-07-25,01:50:28,The world's most-loved airline is...  https://t.co/VZDI9QYdCK  https://t.co/O6k1hHbMYg,['http://cnn.it/29YJMQX'],['https://pbs.twimg.com/media/CoMe5hMWAAEN0C0.jpg'],18,83,170,[],[],https://twitter.com/CNN/status/757483138851405824,False,,1,https://pbs.twimg.com/media/CoMe5hMWAAEN0C0.jpg
213887,2017-01-10,16:00:54,Group that advocates for professional drivers urges NY to ban self-driving cars from the state's roads for 50 years  https://t.co/TeSIKfsA5h  https://t.co/bHe0qwHrJo,['http://cnn.it/2iCMMHP'],['https://pbs.twimg.com/media/C12D9zgVQAAcHRJ.jpg'],20,34,65,[],[],https://twitter.com/CNN/status/818955807555469312,False,,1,https://pbs.twimg.com/media/C12D9zgVQAAcHRJ.jpg
138444,2018-07-13,04:13:59,President Trump is meeting the Queen for tea. Here's what to watch for:  https://t.co/sWpAArRs7a  https://t.co/QOItikiLP5,['https://cnn.it/2ukfGnN'],['https://pbs.twimg.com/media/Dh-lQbBXUAAUr1k.jpg'],510,170,533,[],[],https://twitter.com/CNN/status/1017713744124792832,False,,1,https://pbs.twimg.com/media/Dh-lQbBXUAAUr1k.jpg
234634,2016-07-12,19:16:44,"Ryan: I think it's important ""that we calm down in this country, we start listening to each other"" #RyanTownHall  https://t.co/FdIkMvQTbk",['http://cnn.it/29OfkeY'],[],83,104,190,['ryantownhall'],[],https://twitter.com/CNN/status/753035396909531136,False,,0,
106545,2019-02-22,01:10:21,"Jussie Smollett called the cast and crew of the television show ""Empire"" together on Thursday night.  While he apologized for any embarrassment they might have felt since his arrest, he said he was innocent  https://t.co/87mxoEZ7mq",['https://cnn.it/2SQ82zP'],[],181,89,272,[],[],https://twitter.com/CNN/status/1098857512223297536,False,,0,
11041,2020-12-09,13:54:53,"A single working mom had no way to stay home each day to help her 5-year-old do online classes. So when kindergarten night school was offered, she jumped at the chance.  https://t.co/A11ts7hNzt",['https://cnn.it/3gwUJwI'],[],35,87,853,[],[],https://twitter.com/CNN/status/1336776352893186050,False,,0,
76164,2019-08-29,22:24:10,This man played the same lottery numbers for almost 30 years and finally won a $60 million jackpot  https://t.co/2X3PO7qkb9,['https://cnn.it/32elbD2'],[],56,138,1628,[],[],https://twitter.com/CNN/status/1167291899201249280,False,,0,
86880,2019-06-25,19:19:43,"""We were very pleased with how the meeting went,"" says a 9/11 first responder who met with Mitch McConnell to secure a funding extension for the September 11th Victim Compensation Fund. ""We walked out of there pleased that he actually gave us a timeline.""  https://t.co/B3hojAsKgb",[],[],28,40,117,[],[],https://twitter.com/CNN/status/1143690270938210304,False,,1,https://pbs.twimg.com/amplify_video_thumb/1143683170900094977/img/TIOtZLMxYSvhGcBx.jpg
252145,2015-11-30,15:27:01,A brief history of anti-abortion violence  https://t.co/X4OVCAfkaD  https://t.co/KcCHy4bhII,['http://cnn.it/1Ix18PE'],['https://pbs.twimg.com/media/CVF9JS2WUAAWmqW.jpg'],32,87,125,[],[],https://twitter.com/CNN/status/671455418183495680,False,,1,https://pbs.twimg.com/media/CVF9JS2WUAAWmqW.jpg
57446,2019-12-28,22:09:17,"Tokyo's Haneda airport is the fifth-busiest airport in the world. But it delivered more than 85% of its flights on time in 2018, making it the most punctual mega airport on Earth — for the fourth year in a row.  https://t.co/hyq8NdH18K  https://t.co/v9KV2I2xnt",['https://cnn.it/2MBtJ1x'],[],28,267,1249,[],[],https://twitter.com/CNN/status/1211152182847922177,False,,1,https://pbs.twimg.com/amplify_video_thumb/1196624057501986816/img/X6f6B6Ck0CHryXWi.jpg
238921,2016-05-19,13:36:00,The answer to long airport security lines could be our furry four-legged friends.  https://t.co/JY8QotMGqG  https://t.co/aZoN7tyE18,['http://cnn.it/1XCPblW'],['https://pbs.twimg.com/media/Ci193edXIAESfhb.jpg'],21,106,238,[],[],https://twitter.com/CNN/status/733380707477770240,False,,1,https://pbs.twimg.com/media/Ci193edXIAESfhb.jpg
266530,2014-03-03,08:36:14,See the selfie that broke Twitter &amp; top #Oscars moments everyone is talking about in 2 minutes  http://t.co/VPQqDvH1pz  http://t.co/xtZXTocCab,['http://cnn.it/1dTzrAZ'],['https://pbs.twimg.com/media/BhxoguOCYAArBzT.jpg'],44,1009,898,['oscars'],[],https://twitter.com/CNN/status/440510971958685698,False,,1,https://pbs.twimg.com/media/BhxoguOCYAArBzT.jpg
140460,2018-06-28,17:39:47,"""I wanted to show my support for the folks here today."" Democratic Sen. Tammy Duckworth brought her infant daughter along as she visited women protesting the Trump administration's ""zero-tolerance"" immigration policy in a Senate building on Capitol Hill  https://t.co/qA7Acn4Kz1  https://t.co/9FPLCeQBES",['https://cnn.it/2MyeGD0'],['https://pbs.twimg.com/media/Dg0N1z5V4AAl5Sz.jpg'],75,176,769,[],[],https://twitter.com/CNN/status/1012480714095415297,False,,1,https://pbs.twimg.com/media/Dg0N1z5V4AAl5Sz.jpg
240821,2016-04-21,12:32:27,@atlcardiva may we have permission to feature your video? Verify here:  https://t.co/jfJzNbyHJV,['https://capture.com/request/753eaee'],[],0,2,1,[],[],https://twitter.com/CNN/status/723217851826475008,False,,0,
65461,2019-11-05,02:39:05,"Turkey has captured the sister of slain ISIS leader Abu Bakr al-Baghdadi in the northern Syrian town of Azaz, and is in the process of interrogating her, a senior Turkish official told CNN Tuesday  https://t.co/eTiCQhPL1d",['https://cnn.it/2NiAK8f'],[],37,49,159,[],[],https://twitter.com/CNN/status/1191651138325680128,False,,0,
234461,2016-07-14,11:41:21,New research suggests this STD just got a heck of a lot harder to treat  https://t.co/OMBWnlypnc  https://t.co/eCBx1jKBOt,['http://cnn.it/29Ffd2m'],['https://pbs.twimg.com/media/CnV7r5wXYAALE2Z.jpg'],28,208,145,[],[],https://twitter.com/CNN/status/753645573740326916,False,,1,https://pbs.twimg.com/media/CnV7r5wXYAALE2Z.jpg
154589,2018-03-20,20:46:04,"""DO NOT CONGRATULATE"" tells you everything you need to know about Donald Trump's psyche | Analysis by @CillizzaCNN  https://t.co/wFh4QbCGvh  https://t.co/29YVR7vcyw",['http://cnn.it/2prqwFp'],['https://pbs.twimg.com/media/DYx5fh2XUAARD8A.jpg'],192,151,414,[],[],https://twitter.com/CNN/status/976288803609485313,False,,1,https://pbs.twimg.com/media/DYx5fh2XUAARD8A.jpg
264172,2014-07-09,15:00:15,Picture it. You’re stuck on a tarmac for two hours. See how this pilot went above and beyond for his passengers:  http://t.co/b9uq4bBktX,['http://cnn.it/1mJDl8O'],[],17,74,111,[],[],https://twitter.com/CNN/status/486978158982627328,False,,0,
