,date,time,tweet,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail
361491,2008-01-10,06:22:07,"SCITECH: Tata Motors Unveils Ultracheap $2,500 Car in India  http://tinyurl.com/22ocde",[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/583512252,False,,0,
366084,2007-12-06,12:22:19,FOX LIFE: Victoria 'Posh Spice' Beckham Sleeps Naked With Husband  http://tinyurl.com/24t8qg,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/475899752,False,,0,
234742,2013-03-11,04:23:42,South Korea and US begin military drills as North Korea threatens war   http://t.co/iTxQ7IXUIF,['http://fxn.ws/ZCPVH3'],[],32,249,32,[],[],https://twitter.com/FoxNews/status/311059852715761664,False,,0,
170247,2016-04-12,18:14:41,".@KatiePavlich on @SenSanders college plan: ""As we all know, there's nothing for free."" #OReillyFactor  https://t.co/oISFSVj4Qi",[],['https://pbs.twimg.com/media/Cf4a02zUYAAsWB9.jpg'],54,69,173,['oreillyfactor'],[],https://twitter.com/FoxNews/status/720042486454812672,False,,1,https://pbs.twimg.com/media/Cf4a02zUYAAsWB9.jpg
322608,2008-09-02,01:37:11,BUSINESS: Tokyo Ends Sharply Lower On Commodity Related Shares  http://tinyurl.com/5uj4u6,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/906553012,False,,0,
284051,2009-04-26,11:42:08,"FOX LIFE: Fans Fixate on Beyonce as 'Obsessed' Takes in $28M. Beyonce Knowles and Idris Elba's ""Obsessed""...  http://tinyurl.com/c8fmzw",[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/1621856128,False,,0,
62546,2018-02-12,11:10:09,Nursing home's farewell for veteran goes viral  https://t.co/vGLGcWr0Ws,['http://fxn.ws/2nZiTVM'],[],50,206,747,[],[],https://twitter.com/FoxNews/status/963113009852841984,False,,0,
225175,2014-02-26,04:49:57,"Indiana University reports potential data exposure for 146,000 students, grads  http://t.co/bNkTisfuxH",['http://fxn.ws/1mH8OZo'],[],25,80,17,[],[],https://twitter.com/FoxNews/status/438642084799844352,False,,0,
56818,2018-03-10,12:42:00,"TONIGHT on @WattersWorld, @JesseBWatters is live covering @POTUS's rally in Pennsylvania - Tune in at 8p ET on Fox News Channel!  https://t.co/UFV6cO1r0v",[],[],85,95,514,[],[],https://twitter.com/FoxNews/status/972558206600794112,False,,1,https://pbs.twimg.com/media/DX691rbWAAAZR-8.jpg
16260,2018-09-18,12:50:00,"Dems make new demands on Kavanaugh hearing, as Republicans cry foul  https://t.co/lXrjtdI4GW",['https://fxn.ws/2OASWIr'],[],205,52,119,[],[],https://twitter.com/FoxNews/status/1042123590265581568,False,,0,
295810,2009-02-10,12:12:06,BUSINESS: Wal-Mart To Cut 700-800 Jobs At Headquarters: Report  http://tinyurl.com/akvy2k,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/1196461366,False,,0,
166569,2016-05-09,17:20:04,".@PatMcCroryNC: ""We didn't eliminate anything that any city didn't have prior to that Charlotte overreach."" #Greta  https://t.co/Gtmc6dPiO9",[],['https://pbs.twimg.com/media/CiDRQNKUoAAkWO8.jpg'],32,46,114,['greta'],[],https://twitter.com/FoxNews/status/729813216646201345,False,,1,https://pbs.twimg.com/media/CiDRQNKUoAAkWO8.jpg
203909,2015-06-13,01:06:30,"Taliban militants kill 20 Afghan police officers in attack, official says  http://t.co/R6Ck9ZkiEi",['http://fxn.ws/1IQaCdt'],[],7,37,24,[],[],https://twitter.com/FoxNews/status/609617824483446784,False,,0,
292870,2009-02-26,18:12:14,"BUSINESS: Tokyo Stocks Hover Near Break-even; Banks Down, Exporters Up  http://tinyurl.com/caqb9o",[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/1256216836,False,,0,
307627,2008-11-25,10:47:16,WORLD: Germany Arrests Three Citizens for Distributing Online Al Qa  http://tinyurl.com/643l3m,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/1023047803,False,,0,
163384,2016-06-03,22:32:15,"BREAKING: Muhammad Ali, boxing legend, cultural icon dies at 74",[],[],49,716,855,[],[],https://twitter.com/FoxNews/status/738951477645828096,False,,0,
209500,2015-03-06,14:17:09,New Mexico students vote for a Communism-themed prom.  http://t.co/vOLW9Kp8lQ,['http://fxn.ws/1EmQihc'],[],74,101,35,[],[],https://twitter.com/FoxNews/status/573955499525177345,False,,0,
281952,2009-05-07,09:12:24,WORLD: Busty British Women Protest Extra Charge for Large Bras. Busty women have banded together to...  http://tinyurl.com/dx85v6,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/1727853431,False,,0,
145272,2016-10-12,16:09:55,"Utah Poll: @HillaryClinton and @realDonaldTrump are tied at 26%, with @Evan_McMullin at 22%.  https://t.co/myMYtNUDuT",[],['https://pbs.twimg.com/media/CumZEXIVMAANnKU.jpg'],98,125,240,[],[],https://twitter.com/FoxNews/status/786328069720211456,False,,1,https://pbs.twimg.com/media/CumZEXIVMAANnKU.jpg
351549,2008-03-09,12:22:18,WORLD: Report: Singapore PM Says Terror Suspect's Escape a Setback  http://tinyurl.com/3bvh5k,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/768959445,False,,0,
279679,2009-05-20,15:55:05,"SCITECH: Is the Earth's Climate Warming or Cooling?. Scientists say secret is in long-term trend, not...  http://tinyurl.com/p4mowd",[],[],0,0,1,[],[],https://twitter.com/FoxNews/status/1864037556,False,,0,
359122,2008-01-24,15:07:15,BUSINESS: Tell Congress How You Would Spend Your Tax Rebate  http://tinyurl.com/2xmnpb,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/637779742,False,,0,
387258,2007-03-20,13:43:00,FOX LIFE: Vanessa Williams Gets Star on Hollywood Walk of Fame  http://tinyurl.com/2zsg7t,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/10155081,False,,0,
70778,2018-01-06,04:15:00,Shark sinks teeth into surfer's leg in terrifying Hawaii attack  https://t.co/cF2VdoMXNu,['http://fxn.ws/2m33Rh0'],[],16,28,54,[],[],https://twitter.com/FoxNews/status/949600180348772352,False,,0,
191376,2015-10-28,02:15:08,.@Greta : What is racist about the term 'hard worker'?  https://t.co/WLUPsfXQlS,['http://bit.ly/1NzMYRT'],[],80,63,97,[],[],https://twitter.com/FoxNews/status/659282234877153280,False,,0,
151014,2016-09-03,10:31:04,".@realDonaldTrump: ""It is on [Lincoln's] legacy that I hope to build... future of the country."" #TrumpInDetroit  https://t.co/eAkBGU0hh9",[],[],148,503,1138,['trumpindetroit'],[],https://twitter.com/FoxNews/status/772109666478272512,False,,1,https://pbs.twimg.com/amplify_video_thumb/772105211103940613/img/yZzrfW5vYU3F2lSW.jpg
123015,2017-03-08,00:30:27,Sen. Kaine's son arrested at Trump rally in Minnesota  https://t.co/2OfmjCQ0tS via @RyanGaydos  https://t.co/WsketMs6rv,['http://fxn.ws/2mEmHNv'],['https://pbs.twimg.com/media/C6YRnU3VAAA5Z0m.jpg'],376,562,914,[],[],https://twitter.com/FoxNews/status/839377758702620673,False,,1,https://pbs.twimg.com/media/C6YRnU3VAAA5Z0m.jpg
105648,2017-07-03,22:49:00,"Alabama linebacker, an NFL draft pick, buys new house and car for mom  https://t.co/Z6vszFwNFX #ProudAmerican",['http://fxn.ws/2t9RzrD'],[],52,89,447,['proudamerican'],[],https://twitter.com/FoxNews/status/882098899430907905,False,,0,
248468,2009-12-06,00:02:34,POLITICS: Palin Pokes Fun at Herself at Journalists' Dinner  http://bit.ly/7hrct9,[],[],0,1,3,[],[],https://twitter.com/FoxNews/status/6393901933,False,,0,
26649,2018-07-26,15:12:55,"'Serious indications' that the deadly wildfire in Greece was arson, official says.  https://t.co/4xQubSXznc  https://t.co/i0efoqec79",['https://fxn.ws/2mKPBdi'],"['https://pbs.twimg.com/media/DjD3kevWsAA83rE.jpg', 'https://pbs.twimg.com/media/DjD3lMqXoAAgf3m.jpg', 'https://pbs.twimg.com/media/DjD3mL3XgAEzyN3.jpg']",30,96,130,[],[],https://twitter.com/FoxNews/status/1022590614486089728,False,,1,https://pbs.twimg.com/media/DjD3kevWsAA83rE.jpg
379041,2007-07-02,16:17:05,VIEWS: Straight Talk: Fair and Balanced Radio?  http://tinyurl.com/2g8usm,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/131337802,False,,0,
240003,2011-11-10,11:56:10,Can't Concentrate? Here's How to Focus   http://t.co/loUvNsAT,['http://fxn.ws/slXbiZ'],[],5,26,26,[],[],https://twitter.com/FoxNews/status/134705928296603648,False,,0,
4732,2020-09-28,05:12:19, https://t.co/EeZnxacUjA,['https://www.foxnews.com/politics/amy-coney-barrett-inside-white-houses-plan-knife-fighters'],[],143,80,791,[],[],https://twitter.com/FoxNews/status/1310537821074206721,False,,0,
116289,2017-04-23,13:01:53,Former University Professor Suggests the @NRA Is 'More Dangerous' Than ISIS  https://t.co/oK7W9CT9Uh,['http://insider.foxnews.com/2017/04/22/former-missouri-university-professor-george-kennedy-nra-more-dangerous-isis'],[],277,80,116,[],[],https://twitter.com/FoxNews/status/856221608553447424,False,,0,
144294,2016-10-19,19:30:00,".@HillaryClinton: ""Finally will @realDonaldTrump admit and condemn that the Russians are doing this?"" #Debate #FoxNews2016  https://t.co/EIFIoRc0Kx",[],['https://pbs.twimg.com/media/CvLJ8VKUIAAtSCU.jpg'],108,64,88,"['debate', 'foxnews2016']",[],https://twitter.com/FoxNews/status/788915136664698880,False,,1,https://pbs.twimg.com/media/CvLJ8VKUIAAtSCU.jpg
163278,2016-06-05,10:00:33,Poll average: @HillaryClinton vs. @BernieSanders in California.  https://t.co/eSRWL9m7Eg,[],['https://pbs.twimg.com/media/CkMvlDGUoAMaUmL.jpg'],28,33,58,[],[],https://twitter.com/FoxNews/status/739487080938491905,False,,1,https://pbs.twimg.com/media/CkMvlDGUoAMaUmL.jpg
244127,2010-02-13,20:03:39,"Massive wave sweeps away spectators at surf contest, causing slew of injuries  http://fxn.ws/bOklt5",[],[],0,11,4,[],[],https://twitter.com/FoxNews/status/9081604221,False,,0,
161372,2016-06-17,20:23:04,".@ktmcfarland on Pres. saying not to criticize Muslims: ""That sends a message to everybody in the country: whatever you do, don't report it""",[],[],83,139,226,[],[],https://twitter.com/FoxNews/status/743992397768515587,False,,0,
186114,2015-12-15,20:46:42,".@ChrisChristie: ""@BarackObama &amp; @HillaryClinton through their foreign policy have betrayed the American people."" #GOPDebate",[],[],27,107,291,['gopdebate'],[],https://twitter.com/FoxNews/status/676971688064630786,False,,0,
343381,2008-04-23,10:17:10,"BUSINESS: Wal-Mart Rations Rice, Warns of ""Supply and Demand"" Concerns  http://tinyurl.com/6h7k7n",[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/795232174,False,,0,
274360,2009-06-23,03:27:11,BUSINESS: Air France Jet's Black Boxes May Have Been Found. Air France Jet's Black Boxes May Have Been...  http://tinyurl.com/lkwb9t,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/2292488516,False,,0,
346413,2008-04-06,15:47:08,"BUSINESS: American Axle, UAW To Meet Again And Possibly Restart Talks  http://tinyurl.com/54u9yf",[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/784027460,False,,0,
279813,2009-05-20,09:02:09,"BUSINESS: Commercial Real Estate To Remain Weak, NAR Says. Commercial Real Estate To Remain Weak, NAR...  http://tinyurl.com/o5d3pz",[],[],0,0,1,[],[],https://twitter.com/FoxNews/status/1859945684,False,,0,
42988,2018-05-10,23:05:00,.@greggutfeld on Trump and the Americans freed from North Korea.  https://t.co/tQxicC7GEd,[],[],55,90,379,[],[],https://twitter.com/FoxNews/status/994805550998319104,False,,1,https://pbs.twimg.com/media/Dc3Y8VUX0AA9Pjq.jpg
278470,2009-05-28,15:47:14,SCITECH: The Science of a Super-Fast Pitch. Even biomechanicists are amazed at San Diego State's Stephen...  http://tinyurl.com/kkuowm,[],[],0,0,1,[],[],https://twitter.com/FoxNews/status/1952213225,False,,0,
133112,2017-01-04,20:51:04,Julian Assange: “[@TheDemocrats] now has a moment where it can go through a reformation.”  #Hannity  https://t.co/wD9wTgOiae,[],['https://pbs.twimg.com/media/C1YM0-wUQAAh3Z3.jpg'],21,33,87,['hannity'],[],https://twitter.com/FoxNews/status/816854504519991297,False,,1,https://pbs.twimg.com/media/C1YM0-wUQAAh3Z3.jpg
111060,2017-05-29,09:34:17,".@POTUS: ""Thank you for joining us as we honor the brave warriors who gave their lives for ours.""  https://t.co/r3opREWm7D",[],['https://pbs.twimg.com/media/DBASkaQVYAEMTgq.jpg'],72,209,1093,[],[],https://twitter.com/FoxNews/status/869215325765718016,False,,1,https://pbs.twimg.com/media/DBASkaQVYAEMTgq.jpg
52467,2018-03-29,18:51:48,"Fabio on homelessness in California: ""Let me tell you something about California, it looks like the wild, wild west...The leaders of California, they're acting like criminals."" #Tucker  https://t.co/AchCe0Mt7n",[],[],528,1238,3353,['tucker'],[],https://twitter.com/FoxNews/status/979521541963767809,False,,1,https://pbs.twimg.com/media/DZf1ou1W4AEGz_S.jpg
383117,2007-05-11,06:47:04,POLITICS: Iraq Dispatches Diplomats to Washington to Rally Congress  http://tinyurl.com/24tj6x,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/60065952,False,,0,
139402,2016-11-18,19:28:33,News Alert: Georgia deputy shot and killed while trying to arrest suspect accused of targeting police.  https://t.co/GEahBGbL0m,[],['https://pbs.twimg.com/media/Cxl3JPTVEAAB8Nj.jpg'],105,470,333,[],[],https://twitter.com/FoxNews/status/799801508778872832,False,,1,https://pbs.twimg.com/media/Cxl3JPTVEAAB8Nj.jpg
318620,2008-09-25,11:42:14,WORLD: Guantanamo Bay Prosecutor Quits Over Detainee Case  http://tinyurl.com/4y7c4d,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/934653709,False,,0,
239341,2012-02-09,16:18:49,What was life like for George Washington? @foxbusiness breaks down colonial costs  http://t.co/SHmrnPjY,['http://fxn.ws/yEcJL0'],[],10,33,11,[],[],https://twitter.com/FoxNews/status/167749320009977856,False,,0,
75478,2017-12-11,04:22:29,US begins missile tracking drills  https://t.co/uQnGEevH4Z,[],[],39,128,374,[],[],https://twitter.com/FoxNews/status/940179980587237376,False,,1,https://pbs.twimg.com/media/DQwwxX5XcAER-J1.jpg
249046,2009-12-01,09:47:07,NATIONAL: Fla. Dad Found With Son He's Accused of Kidnapping  http://bit.ly/8asSb2,[],[],0,1,0,[],[],https://twitter.com/FoxNews/status/6240028598,False,,0,
147268,2016-09-29,02:34:38,"Jets owner, Hollywood producer, Wall Street titans helped drive Trump’s $18M day  https://t.co/GaMazQ1V7i",['http://fxn.ws/2cDEOiq'],[],30,71,238,[],[],https://twitter.com/FoxNews/status/781411854878846976,False,,0,
16976,2018-09-14,12:34:27,"Steve Harrigan braves powerful winds to deliver an update on Hurricane #Florence from North Topsail Beach, North Carolina.  https://t.co/udLjl6MA4D  https://t.co/3eAGkB8dCc",['https://fxn.ws/2MwhK2q'],[],114,95,279,['florence'],[],https://twitter.com/FoxNews/status/1040670127509983238,False,,1,https://pbs.twimg.com/media/DnEyikaXsAUYLt6.jpg
380827,2007-06-12,06:47:28,NATIONAL: More Than 500 Search for Missing Soldier at Fort Hood  http://tinyurl.com/29vjlw,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/101364172,False,,0,
295384,2009-02-12,08:32:04,POLITICS: Cantor Aide Apologizes for AFSCME Spoof Ad  http://tinyurl.com/afkhou,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/1202940785,False,,0,
59340,2018-02-27,02:54:40,Fire in the sky: Southwest flight makes emergency landing after engine experiences 'performance issues'  https://t.co/ElDOvgdtJv,['http://fxn.ws/2HObPVj'],[],22,32,61,[],[],https://twitter.com/FoxNews/status/968424133565480960,False,,0,
248998,2009-12-01,15:47:12,NATIONAL: Cops Interview Person of Interest in Charred Remains Case  http://bit.ly/71FtJa,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/6249727921,False,,0,
184185,2016-01-02,19:51:32,Fiorina's tweet for Iowa over alma mater Stanford in football matchup brings social media backlash  https://t.co/pyc96ITjoG,['http://fxn.ws/1YWwEUi'],[],53,43,81,[],[],https://twitter.com/FoxNews/status/683480785932947456,False,,0,
117355,2017-04-15,15:38:18,.@Dakota_Meyer: 'Mother of All Bombs' Drop a Win for 'America's Team'  https://t.co/a5VO0riMfi  https://t.co/WOWphVORGz,['http://bit.ly/2nP32Mr'],['https://pbs.twimg.com/media/C9fAFvWVYAEftKV.jpg'],115,192,983,[],[],https://twitter.com/FoxNews/status/853361865275187202,False,,1,https://pbs.twimg.com/media/C9fAFvWVYAEftKV.jpg
243975,2010-02-26,10:32:35,RT @fxnscitech Get on board with SciTech: @Discovery @NASA_Astronauts @HubbleTelescope @wired @harrymccracken #FF #followfriday,[],[],0,2,0,"['ff', 'followfriday']",[],https://twitter.com/FoxNews/status/9687876315,False,,0,
382739,2007-05-18,08:17:19,FOX LIFE: Ike Turner Jailed on Old Warrant  http://tinyurl.com/ywv79c,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/68715032,False,,0,
246405,2009-12-23,13:37:12,POLITICS: Diaz-Balarts Rescind Crist Endorsement  http://bit.ly/8U7FTu,[],[],0,1,0,[],[],https://twitter.com/FoxNews/status/6975842563,False,,0,
291124,2009-03-10,09:52:54,BUSINESS: Ryanair To Switch To 100% Web Check-in From October  http://tinyurl.com/djf3o8,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/1305907661,False,,0,
348182,2008-03-27,12:32:10,BUSINESS: Harvard University Taps Jane Mendillo To Manage Endowment  http://tinyurl.com/2rmvrz,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/778131175,False,,0,
67270,2018-01-21,18:55:04,"FLASHBACK: @HillaryClinton, @SenSchumer, and @BarackObama on illegal immigration.  https://t.co/nTMwc8J8h6",[],[],101,415,662,[],[],https://twitter.com/FoxNews/status/955257476345032704,False,,1,https://pbs.twimg.com/media/DUCTixNW4AASNwS.jpg
242460,2010-10-11,09:50:55,How much more tax will you pay if Congress sits on their hands?  http://fxn.ws/dblCqA,[],[],0,38,10,[],[],https://twitter.com/FoxNews/status/27045866157,False,,0,
272687,2009-07-02,11:42:15,NATIONAL: U.S. Marshals Seize Madoff's Penthouse. U.S. Marshals Service took possession of disgraced...  http://tinyurl.com/mnry7u,[],[],0,0,1,[],[],https://twitter.com/FoxNews/status/2440343320,False,,0,
8152,2018-11-01,12:11:54,State of the Midterms: Analyst predicts bigger House gains for Dems as Pelosi eyes gavel  https://t.co/X7kZsjsTds,['https://fxn.ws/2DgIRy2'],[],329,45,113,[],[],https://twitter.com/FoxNews/status/1058059068886171648,False,,0,
246920,2009-12-18,07:47:18,NATIONAL: 911 Call May Hold Clues to 'Grim Sleeper' Serial Killer  http://bit.ly/7JTzmG,[],[],0,2,1,[],[],https://twitter.com/FoxNews/status/6797883876,False,,0,
289024,2009-03-23,12:12:14,NATIONAL: Lawyer: Charge 'Misapplied' in Wife's Attack on Rival  http://tinyurl.com/cce3l8,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/1376916716,False,,0,
73079,2017-12-23,10:38:46,".@mercedesschlapp: ""I think of @TheDemocrats and their message for next year being, 'I stopped you, the American people, from receiving money and having paycheck increases.""  https://t.co/RHnWiH0DrJ",[],[],159,118,357,[],[],https://twitter.com/FoxNews/status/944623329083887620,False,,1,https://pbs.twimg.com/media/DRvStVqWAAESR-E.jpg
315001,2008-10-15,10:22:11,ON THE SCENE: International Troops Embrace Deployment with Salsa Dancing and Yoga  http://tinyurl.com/4xcmfx,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/960836587,False,,0,
146233,2016-10-06,13:32:05,News Alert: @BernieSanders is campaigning for @HillaryClinton in Michigan.  https://t.co/oKAQfRlG2e,[],['https://pbs.twimg.com/media/CuG7esfVUAAKc2g.jpg'],230,34,80,[],[],https://twitter.com/FoxNews/status/784114020420685824,False,,1,https://pbs.twimg.com/media/CuG7esfVUAAKc2g.jpg
268230,2009-07-28,16:57:05,BUSINESS: Massey Energy Swings to Gain Amid Cost Cuts. Massey Energy swung to a gain in the second...  http://tinyurl.com/lrnpwl,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/2898854036,False,,0,
280862,2009-05-13,20:52:04,POLITICS: Obama Welcomed at Arizona State Graduation.  http://tinyurl.com/r3voj8,[],[],0,0,1,[],[],https://twitter.com/FoxNews/status/1791282883,False,,0,
179341,2016-02-09,14:40:22,.@TheFive held a New Hampshire primary sledding contest today. See the outcome tonight at 5p ET!  https://t.co/glP06VrljN,[],['https://pbs.twimg.com/media/CazbWIbW0AU1zZW.jpg'],45,44,182,[],[],https://twitter.com/FoxNews/status/697173216536698882,False,,1,https://pbs.twimg.com/media/CazbWIbW0AU1zZW.jpg
203699,2015-06-16,02:52:27,Kurdish fighters rout ISIS in key Syrian border town  http://t.co/ipghlev2Jw  http://t.co/FBxFk8I0JH,['http://fxn.ws/1GJAEyH'],['https://pbs.twimg.com/media/CHnBNCdVAAAy8qY.jpg'],15,69,109,[],[],https://twitter.com/FoxNews/status/610731654680674304,False,,1,https://pbs.twimg.com/media/CHnBNCdVAAAy8qY.jpg
231428,2013-08-09,00:55:59,Parolee questioned about missing federal investigator in California  http://t.co/a8ukVPTEQr,['http://fxn.ws/1cPqz19'],[],2,13,3,[],[],https://twitter.com/FoxNews/status/365728145569099776,False,,0,
367923,2007-11-24,22:32:09,BUSINESS: Funds Designed To Be Good Gifts Often Lack Performance Batteries  http://tinyurl.com/ywguly,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/441636932,False,,0,
173093,2016-03-21,18:01:56,".@oreillyfactor: ""The harsh truth is most of what [politicians] say will never happen...the words disappear after the votes are cast.""",[],[],61,80,193,[],[],https://twitter.com/FoxNews/status/712066745482121217,False,,0,
274739,2009-06-19,11:42:23,NATIONAL: Woman Charged With Skinning Pet Pup to Make Belt. A Muskogee woman charged with a friend of...  http://tinyurl.com/nrvlt7,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/2241236894,False,,0,
184150,2016-01-03,14:11:38,"Cadbury experiments with wacky kale, wasabi chocolates   https://t.co/vYDuYS7udL  https://t.co/8uYoRYo9na",['http://fxn.ws/1VpJuEQ'],['https://pbs.twimg.com/media/CX0jlwDWQAAxLhS.jpg'],49,71,117,[],[],https://twitter.com/FoxNews/status/683757635057782784,False,,1,https://pbs.twimg.com/media/CX0jlwDWQAAxLhS.jpg
186513,2015-12-12,11:59:32,Breaking News: Countries agree to global pact on climate change  https://t.co/G81IRDiJX2  https://t.co/2D1No5WLnX,['http://fxn.ws/1Ql5vp0'],['https://pbs.twimg.com/media/CWDAvFGWEAEX597.jpg'],77,68,104,[],[],https://twitter.com/FoxNews/status/675751859659931648,False,,1,https://pbs.twimg.com/media/CWDAvFGWEAEX597.jpg
312899,2008-10-27,01:42:20,"BUSINESS: DSM 3rd-quarter Net Up 28%, Sales Up 9%  http://tinyurl.com/6yhju4",[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/977087442,False,,0,
57265,2018-03-08,09:58:28,".@POTUS: ""We're working to harden our schools and to make them less vulnerable to attack.""  https://t.co/hP8NEsqmYf",[],['https://pbs.twimg.com/media/DXx_3uGX4AAIzw4.jpg'],56,58,303,[],[],https://twitter.com/FoxNews/status/971792275452899334,False,,1,https://pbs.twimg.com/media/DXx_3uGX4AAIzw4.jpg
290935,2009-03-11,07:27:10,BUSINESS: Oppenheimer Holdings To Move To U.S. From Canada  http://tinyurl.com/bfow3t,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/1310500646,False,,0,
189033,2015-11-18,20:06:18,Lt. Col. Ralph Peters: “Obama clearly thinks the Muslim Brotherhood…is the answer to the Middle East problems. It’s not.” #Hannity,[],[],37,87,186,['hannity'],[],https://twitter.com/FoxNews/status/667177046460772352,False,,0,
220022,2014-07-22,12:24:58,"#Hamas hiding rockets in schools, children's playgrounds, Israel and UN agency say  http://t.co/1JBvWPPhEB",['http://fxn.ws/1paOY7n'],[],53,269,83,['hamas'],[],https://twitter.com/FoxNews/status/491650122045218816,False,,0,
321713,2008-09-07,11:47:11,"POLITICS: U.S. Government Takes Over Fannie Mae, Freddie Mac  http://tinyurl.com/629wsh",[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/912958982,False,,0,
364840,2007-12-14,06:17:10,HEALTH: FDA Panel Recommends New Contraceptive Method  http://tinyurl.com/2f6qxs,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/500496442,False,,0,
150500,2016-09-07,15:25:07,Taking page from Trump? UK building 'big new wall' to stop illegal immigrants   https://t.co/ZG6mgB82zJ  @AdamShawNY  https://t.co/C61zddMI5J,['http://fxn.ws/2cCJZi7'],['https://pbs.twimg.com/media/CrxpUSyVUAABHA9.jpg'],47,194,389,[],[],https://twitter.com/FoxNews/status/773633218104832000,False,,1,https://pbs.twimg.com/media/CrxpUSyVUAABHA9.jpg
264331,2009-08-20,15:42:04,ROW 2 SEAT 4: Cash for Clunkers ends Monday night. The Department of Transportation announced Thursday...  http://tinyurl.com/nkp2nm,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/3436092555,False,,0,
331985,2008-06-20,12:52:14,HEALTH: Newborn Twins Weigh-In at 23 Pounds Combined  http://tinyurl.com/6hfret,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/839732687,False,,0,
350019,2008-03-17,13:02:11,BUSINESS: Moody's: Deutsche Telekom 'A3' Rating On Downgrade Review  http://tinyurl.com/322jto,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/772958376,False,,0,
237726,2012-06-19,11:30:39,"'The Color Purple' author reportedly refuses to allow Hebrew translation of book, citing Israel’s “apartheid state”  http://t.co/OdA2pZEl",['http://fxn.ws/Kifzc3'],[],12,49,9,[],[],https://twitter.com/FoxNews/status/215134511854391299,False,,0,
339654,2008-05-08,16:07:28,BUSINESS: AIG Board Hikes Quarterly Dividend By 10% To 22 Cents  http://tinyurl.com/65p9ut,[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/806749484,False,,0,
20514,2018-08-27,05:15:33,Iran says it has control of Gulf and Strait of Hormuz: report  https://t.co/mwVwiDfNf7 @foxandfriends  https://t.co/CxE4yjd0BV,['https://fxn.ws/2wgrNTZ'],['https://pbs.twimg.com/media/Dlmi2FVXcAEme4f.jpg'],208,120,111,[],[],https://twitter.com/FoxNews/status/1034036691307253760,False,,1,https://pbs.twimg.com/media/Dlmi2FVXcAEme4f.jpg
132432,2017-01-08,22:35:00,Winter storm hits New England after icing over the South  https://t.co/I8MsxwToyn,['http://fxn.ws/2iScF9f'],[],18,45,86,[],[],https://twitter.com/FoxNews/status/818330211045482496,False,,0,
347517,2008-04-01,02:17:08,"BUSINESS: Shanghai Composite Ends 4.1% Lower, Shenzhen Sheds 7.3%  http://tinyurl.com/365ots",[],[],0,0,0,[],[],https://twitter.com/FoxNews/status/780688605,False,,0,
178370,2016-02-16,10:40:46,"America, where art thou? | Via @CalThomas @fxnopinion |   https://t.co/XxOgwlRbwz",['http://fxn.ws/1KTPkO2'],[],21,37,61,[],[],https://twitter.com/FoxNews/status/699649636525543424,False,,0,
119562,2017-03-30,13:47:04,".@RepAdamSchiff: ""This work has to go on and I'm prepared to work with whoever I need to.""  https://t.co/CKVAIxdqpE",[],['https://pbs.twimg.com/media/C8MNBqgUQAAGQI8.jpg'],89,21,98,[],[],https://twitter.com/FoxNews/status/847535669643759616,False,,1,https://pbs.twimg.com/media/C8MNBqgUQAAGQI8.jpg
